Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
,,,,,,95051,Electric
,,,,,,95054,Electric
,,,,,,95055,Electric
,,,,,,95060,Electric
,,,,,,95061,Electric
,,,,,,95062,Electric
,,,,,,95063,Electric
,,,,,,95065,Electric
,,,,,,95066,Electric
,,,,,,95067,Electric
,,,,,,95070,Electric
,,,,,,95071,Electric
,,,,,,95073,Electric
,,,,,,95075,Electric
,,,,,,95076,Electric
,,,,,,95108,Electric
,,,,,,95110,Electric
,,,,,,95111,Electric
,,,,,,95112,Electric
,,,,,,95113,Electric
,,,,,,95116,Electric
,,,,,,95117,Electric
,,,,,,95118,Electric
,,,,,,95119,Electric
,,,,,,95120,Electric
,,,,,,95121,Electric
,,,,,,95122,Electric
,,,,,,95123,Electric
,,,,,,95124,Electric
,,,,,,95125,Electric
,,,,,,95126,Electric
,,,,,,95127,Electric
,,,,,,95128,Electric
,,,,,,95129,Electric
,,,,,,95130,Electric
,,,,,,95131,Electric
,,,,,,95132,Electric
,,,,,,95133,Electric
,,,,,,95134,Electric
,,,,,,95135,Electric
,,,,,,95136,Electric
,,,,,,95138,Electric
,,,,,,95139,Electric
,,,,,,95140,Electric
,,,,,,95148,Electric
,,,,,,95153,Electric
,,,,,,95160,Electric
,,,,,,95161,Electric
,,,,,,95201,Electric
,,,,,,95202,Electric
,,,,,,95203,Electric
,,,,,,95204,Electric
,,,,,,95205,Electric
,,,,,,95206,Electric
,,,,,,95207,Electric
,,,,,,95209,Electric
,,,,,,95210,Electric
,,,,,,95212,Electric
,,,,,,95215,Electric
,,,,,,95219,Electric
,,,,,,95220,Electric
,,,,,,95222,Electric
,,,,,,95223,Electric
,,,,,,95227,Electric
,,,,,,95228,Electric
,,,,,,95230,Electric
,,,,,,95231,Electric
,,,,,,95236,Electric
,,,,,,95240,Electric
,,,,,,95241,Electric
,,,,,,95242,Electric
,,,,,,95245,Electric
,,,,,,95246,Electric
,,,,,,95247,Electric
,,,,,,95249,Electric
,,,,,,95252,Electric
,,,,,,95258,Electric
,,,,,,95301,Electric
,,,,,,95304,Electric
,,,,,,95307,Electric
,,,,,,95310,Electric
,,,,,,95315,Electric
,,,,,,95316,Electric
,,,,,,95317,Electric
,,,,,,95320,Electric
,,,,,,95321,Electric
,,,,,,95322,Electric
,,,,,,95323,Electric
,,,,,,95324,Electric
,,,,,,95326,Electric
,,,,,,95328,Electric
,,,,,,95329,Electric
,,,,,,95330,Electric
,,,,,,95334,Electric
,,,,,,95335,Electric
,,,,,,95336,Electric
,,,,,,95337,Electric
,,,,,,95338,Electric
,,,,,,95340,Electric
,,,,,,95341,Electric
,,,,,,95346,Electric
,,,,,,95348,Electric
,,,,,,95350,Electric
,,,,,,95351,Electric
,,,,,,95354,Electric
,,,,,,95355,Electric
,,,,,,95356,Electric
,,,,,,95357,Electric
,,,,,,95358,Electric
,,,,,,95360,Electric
,,,,,,95361,Electric
,,,,,,95363,Electric
,,,,,,95364,Electric
,,,,,,95366,Electric
,,,,,,95367,Electric
,,,,,,95368,Electric
,,,,,,95369,Electric
,,,,,,95370,Electric
,,,,,,95372,Electric
,,,,,,95376,Electric
,,,,,,95377,Electric
,,,,,,95379,Electric
,,,,,,95380,Electric
,,,,,,95382,Electric
,,,,,,95383,Electric
,,,,,,95385,Electric
,,,,,,95388,Electric
,,,,,,95389,Electric
,,,,,,95391,Electric
,,,,,,95401,Electric
,,,,,,95402,Electric
,,,,,,95403,Electric
,,,,,,95404,Electric
,,,,,,95405,Electric
,,,,,,95407,Electric
,,,,,,95409,Electric
,,,,,,95410,Electric
,,,,,,95415,Electric
,,,,,,95416,Electric
,,,,,,95420,Electric
,,,,,,95421,Electric
,,,,,,95422,Electric
,,,,,,95423,Electric
,,,,,,95425,Electric
,,,,,,95426,Electric
,,,,,,95427,Electric
,,,,,,95432,Electric
,,,,,,95436,Electric
,,,,,,95437,Electric
,,,,,,95441,Electric
,,,,,,95442,Electric
,,,,,,95444,Electric
,,,,,,95445,Electric
,,,,,,95446,Electric
,,,,,,95448,Electric
,,,,,,95449,Electric
,,,,,,95450,Electric
,,,,,,95451,Electric
,,,,,,95452,Electric
,,,,,,95453,Electric
,,,,,,95456,Electric
,,,,,,95457,Electric
,,,,,,95458,Electric
,,,,,,95459,Electric
,,,,,,95460,Electric
,,,,,,95461,Electric
,,,,,,95462,Electric
,,,,,,95463,Electric
,,,,,,95465,Electric
,,,,,,95466,Electric
,,,,,,95467,Electric
,,,,,,95468,Electric
,,,,,,95470,Electric
,,,,,,95471,Electric
,,,,,,95472,Electric
,,,,,,95473,Electric
,,,,,,95476,Electric
,,,,,,95482,Electric
,,,,,,95485,Electric
,,,,,,95490,Electric
,,,,,,95492,Electric
,,,,,,95497,Electric
,,,,,,95501,Electric
,,,,,,95503,Electric
,,,,,,95518,Electric
,,,,,,95519,Electric
,,,,,,95521,Electric
,,,,,,95524,Electric
,,,,,,95525,Electric
,,,,,,95528,Electric
,,,,,,95531,Electric
,,,,,,95540,Electric
,,,,,,95542,Electric
,,,,,,95547,Electric
,,,,,,95551,Electric
,,,,,,95553,Electric
,,,,,,95560,Electric
,,,,,,95564,Electric
,,,,,,95570,Electric
,,,,,,95573,Electric
,,,,,,95589,Electric
,,,,,,95602,Electric
,,,,,,95603,Electric
,,,,,,95605,Electric
,,,,,,95608,Electric
,,,,,,95610,Electric
,,,,,,95612,Electric
,,,,,,95614,Electric
,,,,,,95616,Electric
,,,,,,95617,Electric
,,,,,,95618,Electric
,,,,,,95619,Electric
,,,,,,95620,Electric
,,,,,,95621,Electric
,,,,,,95623,Electric
,,,,,,95624,Electric
,,,,,,95626,Electric
,,,,,,95627,Electric
,,,,,,95628,Electric
,,,,,,95629,Electric
,,,,,,95630,Electric
,,,,,,95631,Electric
,,,,,,95632,Electric
,,,,,,95633,Electric
,,,,,,95634,Electric
,,,,,,95638,Electric
,,,,,,95640,Electric
,,,,,,95641,Electric
,,,,,,95642,Electric
,,,,,,95645,Electric
,,,,,,95648,Electric
,,,,,,95650,Electric
,,,,,,95651,Electric
,,,,,,95652,Electric
,,,,,,95655,Electric
,,,,,,95656,Electric
,,,,,,95658,Electric
,,,,,,95660,Electric
,,,,,,95661,Electric
,,,,,,95662,Electric
,,,,,,95663,Electric
,,,,,,95665,Electric
,,,,,,95666,Electric
,,,,,,95667,Electric
,,,,,,95668,Electric
,,,,,,95669,Electric
,,,,,,95670,Electric
,,,,,,95672,Electric
,,,,,,95673,Electric
,,,,,,95677,Electric
,,,,,,95678,Electric
,,,,,,95679,Electric
,,,,,,95681,Electric
,,,,,,95682,Electric
,,,,,,95683,Electric
,,,,,,95684,Electric
,,,,,,95685,Electric
,,,,,,95687,Electric
,,,,,,95688,Electric
,,,,,,95690,Electric
,,,,,,95691,Electric
,,,,,,95692,Electric
,,,,,,95693,Electric
,,,,,,95694,Electric
,,,,,,95695,Electric
,,,,,,95701,Electric
,,,,,,95703,Electric
,,,,,,95709,Electric
,,,,,,95713,Electric
,,,,,,95715,Electric
,,,,,,95722,Electric
,,,,,,95724,Electric
,,,,,,95726,Electric
,,,,,,95728,Electric
,,,,,,95742,Electric
,,,,,,95746,Electric
,,,,,,95747,Electric
,,,,,,95757,Electric
,,,,,,95758,Electric
,,,,,,95762,Electric
,,,,,,95763,Electric
,,,,,,95765,Electric
,,,,,,95776,Electric
,,,,,,95811,Electric
,,,,,,95814,Electric
,,,,,,95815,Electric
,,,,,,95816,Electric
,,,,,,95817,Electric
,,,,,,95818,Electric
,,,,,,95819,Electric
,,,,,,95820,Electric
,,,,,,95821,Electric
,,,,,,95822,Electric
,,,,,,95823,Electric
,,,,,,95824,Electric
,,,,,,95825,Electric
,,,,,,95826,Electric
,,,,,,95827,Electric
,,,,,,95828,Electric
,,,,,,95829,Electric
,,,,,,95830,Electric
,,,,,,95831,Electric
,,,,,,95832,Electric
,,,,,,95833,Electric
,,,,,,95834,Electric
,,,,,,95835,Electric
,,,,,,95837,Electric
,,,,,,95838,Electric
,,,,,,95841,Electric
,,,,,,95842,Electric
,,,,,,95843,Electric
,,,,,,95864,Electric
,,,,,,95865,Electric
,,,,,,95901,Electric
,,,,,,95903,Electric
,,,,,,95917,Electric
,,,,,,95918,Electric
,,,,,,95920,Electric
,,,,,,95926,Electric
,,,,,,95928,Electric
,,,,,,95932,Electric
,,,,,,95935,Electric
,,,,,,95936,Electric
,,,,,,95938,Electric
,,,,,,95942,Electric
,,,,,,95945,Electric
,,,,,,95946,Electric
,,,,,,95949,Electric
,,,,,,95953,Electric
,,,,,,95954,Electric
,,,,,,95959,Electric
,,,,,,95961,Electric
,,,,,,95962,Electric
,,,,,,95963,Electric
,,,,,,95965,Electric
,,,,,,95966,Electric
,,,,,,95969,Electric
,,,,,,95971,Electric
,,,,,,95973,Electric
,,,,,,95975,Electric
,,,,,,95977,Electric
,,,,,,95982,Electric
,,,,,,95988,Electric
,,,,,,95991,Electric
,,,,,,95993,Electric
,,,,,,96001,Electric
,,,,,,96002,Electric
,,,,,,96003,Electric
,,,,,,96008,Electric
,,,,,,96019,Electric
,,,,,,96020,Electric
,,,,,,96021,Electric
,,,,,,96022,Electric
,,,,,,96024,Electric
,,,,,,96025,Electric
,,,,,,96028,Electric
,,,,,,96035,Electric
,,,,,,96044,Electric
,,,,,,96051,Electric
,,,,,,96052,Electric
,,,,,,96055,Electric
,,,,,,96056,Electric
,,,,,,96062,Electric
,,,,,,96064,Electric
,,,,,,96067,Electric
,,,,,,96069,Electric
,,,,,,96073,Electric
,,,,,,96080,Electric
,,,,,,96088,Electric
,,,,,,96093,Electric
,,,,,,96094,Electric
,,,,,,96097,Electric
,,,,,,96103,Electric
,,,,,,96106,Electric
,,,,,,96111,Electric
,,,,,,96114,Electric
,,,,,,96120,Electric
,,,,,,96122,Electric
,,,,,,96124,Electric
,,,,,,96137,Electric
,,,,,,96140,Electric
,,,,,,96143,Electric
,,,,,,96145,Electric
,,,,,,96146,Electric
,,,,,,96148,Electric
,,,,,,96150,Electric
,,,,,,96161,Electric
,,,,,,99999,Electric
,,,,,,90001,PHEV
,,,,,,90002,PHEV
,,,,,,90003,PHEV
,,,,,,90004,PHEV
,,,,,,90005,PHEV
,,,,,,90006,PHEV
,,,,,,90007,PHEV
,,,,,,90008,PHEV
,,,,,,90009,PHEV
,,,,,,90010,PHEV
,,,,,,90011,PHEV
,,,,,,90012,PHEV
,,,,,,90013,PHEV
,,,,,,90014,PHEV
,,,,,,90015,PHEV
,,,,,,90016,PHEV
,,,,,,90017,PHEV
,,,,,,90018,PHEV
,,,,,,90019,PHEV
,,,,,,90020,PHEV
,,,,,,90021,PHEV
,,,,,,90022,PHEV
,,,,,,90023,PHEV
,,,,,,90024,PHEV
,,,,,,90025,PHEV
,,,,,,90026,PHEV
,,,,,,90027,PHEV
,,,,,,90028,PHEV
,,,,,,90029,PHEV
,,,,,,90031,PHEV
,,,,,,90032,PHEV
,,,,,,90033,PHEV
,,,,,,90034,PHEV
,,,,,,90035,PHEV
,,,,,,90036,PHEV
,,,,,,90037,PHEV
,,,,,,90038,PHEV
,,,,,,90039,PHEV
,,,,,,90040,PHEV
,,,,,,90041,PHEV
,,,,,,90042,PHEV
,,,,,,90043,PHEV
,,,,,,90044,PHEV
,,,,,,90045,PHEV
,,,,,,90046,PHEV
,,,,,,90047,PHEV
,,,,,,90048,PHEV
,,,,,,90049,PHEV
,,,,,,90056,PHEV
,,,,,,90057,PHEV
,,,,,,90058,PHEV
,,,,,,90059,PHEV
,,,,,,90061,PHEV
,,,,,,90062,PHEV
,,,,,,90063,PHEV
,,,,,,90064,PHEV
,,,,,,90065,PHEV
,,,,,,90066,PHEV
,,,,,,90067,PHEV
,,,,,,90068,PHEV
,,,,,,90069,PHEV
,,,,,,90071,PHEV
,,,,,,90076,PHEV
,,,,,,90077,PHEV
,,,,,,90078,PHEV
,,,,,,90089,PHEV
,,,,,,90094,PHEV
,,,,,,90095,PHEV
,,,,,,90201,PHEV
,,,,,,90209,PHEV
,,,,,,90210,PHEV
,,,,,,90211,PHEV
,,,,,,90212,PHEV
,,,,,,90213,PHEV
,,,,,,90220,PHEV
,,,,,,90221,PHEV
,,,,,,90222,PHEV
,,,,,,90230,PHEV
,,,,,,90231,PHEV
,,,,,,90232,PHEV
,,,,,,90240,PHEV
,,,,,,90241,PHEV
,,,,,,90242,PHEV
,,,,,,90245,PHEV
,,,,,,90247,PHEV
,,,,,,90248,PHEV
,,,,,,90249,PHEV
,,,,,,90250,PHEV
,,,,,,90254,PHEV
,,,,,,90255,PHEV
,,,,,,90260,PHEV
,,,,,,90262,PHEV
,,,,,,90264,PHEV
,,,,,,90265,PHEV
,,,,,,90266,PHEV
,,,,,,90270,PHEV
,,,,,,90272,PHEV
,,,,,,90274,PHEV
,,,,,,90275,PHEV
,,,,,,90277,PHEV
,,,,,,90278,PHEV
,,,,,,90280,PHEV
,,,,,,90290,PHEV
,,,,,,90291,PHEV
,,,,,,90292,PHEV
,,,,,,90293,PHEV
,,,,,,90294,PHEV
,,,,,,90301,PHEV
,,,,,,90302,PHEV
,,,,,,90303,PHEV
,,,,,,90304,PHEV
,,,,,,90305,PHEV
,,,,,,90401,PHEV
,,,,,,90402,PHEV
,,,,,,90403,PHEV
,,,,,,90404,PHEV
,,,,,,90405,PHEV
,,,,,,90409,PHEV
,,,,,,90501,PHEV
,,,,,,90502,PHEV
,,,,,,90503,PHEV
,,,,,,90504,PHEV
,,,,,,90505,PHEV
,,,,,,90601,PHEV
,,,,,,90602,PHEV
,,,,,,90603,PHEV
,,,,,,90604,PHEV
,,,,,,90605,PHEV
,,,,,,90606,PHEV
,,,,,,90607,PHEV
,,,,,,90620,PHEV
,,,,,,90621,PHEV
,,,,,,90623,PHEV
,,,,,,90630,PHEV
,,,,,,90631,PHEV
,,,,,,90638,PHEV
,,,,,,90640,PHEV
,,,,,,90650,PHEV
,,,,,,90660,PHEV
,,,,,,90670,PHEV
,,,,,,90680,PHEV
,,,,,,90701,PHEV
,,,,,,90703,PHEV
,,,,,,90706,PHEV
,,,,,,90710,PHEV
,,,,,,90712,PHEV
,,,,,,90713,PHEV
,,,,,,90715,PHEV
,,,,,,90716,PHEV
,,,,,,90717,PHEV
,,,,,,90720,PHEV
,,,,,,90723,PHEV
,,,,,,90731,PHEV
,,,,,,90732,PHEV
,,,,,,90740,PHEV
,,,,,,90742,PHEV
,,,,,,90743,PHEV
,,,,,,90744,PHEV
,,,,,,90745,PHEV
,,,,,,90746,PHEV
,,,,,,90755,PHEV
,,,,,,90802,PHEV
,,,,,,90803,PHEV
,,,,,,90804,PHEV
,,,,,,90805,PHEV
,,,,,,90806,PHEV
,,,,,,90807,PHEV
,,,,,,90808,PHEV
,,,,,,90810,PHEV
,,,,,,90813,PHEV
,,,,,,90814,PHEV
,,,,,,90815,PHEV
,,,,,,90831,PHEV
,,,,,,90853,PHEV
,,,,,,91001,PHEV
,,,,,,91006,PHEV
,,,,,,91007,PHEV
,,,,,,91008,PHEV
,,,,,,91010,PHEV
,,,,,,91011,PHEV
,,,,,,91016,PHEV
,,,,,,91020,PHEV
,,,,,,91024,PHEV
,,,,,,91025,PHEV
,,,,,,91030,PHEV
,,,,,,91031,PHEV
,,,,,,91040,PHEV
,,,,,,91042,PHEV
,,,,,,91101,PHEV
,,,,,,91103,PHEV
,,,,,,91104,PHEV
,,,,,,91105,PHEV
,,,,,,91106,PHEV
,,,,,,91107,PHEV
,,,,,,91108,PHEV
,,,,,,91109,PHEV
,,,,,,91201,PHEV
,,,,,,91202,PHEV
,,,,,,91203,PHEV
,,,,,,91204,PHEV
,,,,,,91205,PHEV
,,,,,,91206,PHEV
,,,,,,91207,PHEV
,,,,,,91208,PHEV
,,,,,,91209,PHEV
,,,,,,91210,PHEV
,,,,,,91214,PHEV
,,,,,,91301,PHEV
,,,,,,91302,PHEV
,,,,,,91303,PHEV
,,,,,,91304,PHEV
,,,,,,91306,PHEV
,,,,,,91307,PHEV
,,,,,,91308,PHEV
,,,,,,91311,PHEV
,,,,,,91316,PHEV
,,,,,,91320,PHEV
,,,,,,91321,PHEV
,,,,,,91324,PHEV
,,,,,,91325,PHEV
,,,,,,91326,PHEV
,,,,,,91328,PHEV
,,,,,,91331,PHEV
,,,,,,91335,PHEV
,,,,,,91340,PHEV
,,,,,,91342,PHEV
,,,,,,91343,PHEV
,,,,,,91344,PHEV
,,,,,,91345,PHEV
,,,,,,91350,PHEV
,,,,,,91351,PHEV
,,,,,,91352,PHEV
,,,,,,91354,PHEV
,,,,,,91355,PHEV
,,,,,,91356,PHEV
,,,,,,91360,PHEV
,,,,,,91361,PHEV
,,,,,,91362,PHEV
,,,,,,91364,PHEV
,,,,,,91365,PHEV
,,,,,,91367,PHEV
,,,,,,91376,PHEV
,,,,,,91377,PHEV
,,,,,,91380,PHEV
,,,,,,91381,PHEV
,,,,,,91384,PHEV
,,,,,,91387,PHEV
,,,,,,91390,PHEV
,,,,,,91401,PHEV
,,,,,,91402,PHEV
,,,,,,91403,PHEV
,,,,,,91405,PHEV
,,,,,,91406,PHEV
,,,,,,91411,PHEV
,,,,,,91423,PHEV
,,,,,,91426,PHEV
,,,,,,91436,PHEV
,,,,,,91501,PHEV
,,,,,,91502,PHEV
,,,,,,91504,PHEV
,,,,,,91505,PHEV
,,,,,,91506,PHEV
,,,,,,91601,PHEV
,,,,,,91602,PHEV
,,,,,,91604,PHEV
,,,,,,91605,PHEV
,,,,,,91606,PHEV
,,,,,,91607,PHEV
,,,,,,91701,PHEV
,,,,,,91702,PHEV
,,,,,,91706,PHEV
,,,,,,91708,PHEV
,,,,,,91709,PHEV
,,,,,,91710,PHEV
,,,,,,91711,PHEV
,,,,,,91715,PHEV
,,,,,,91722,PHEV
,,,,,,91723,PHEV
,,,,,,91724,PHEV
,,,,,,91729,PHEV
,,,,,,91730,PHEV
,,,,,,91731,PHEV
,,,,,,91732,PHEV
,,,,,,91733,PHEV
,,,,,,91737,PHEV
,,,,,,91739,PHEV
,,,,,,91740,PHEV
,,,,,,91741,PHEV
,,,,,,91744,PHEV
,,,,,,91745,PHEV
,,,,,,91746,PHEV
,,,,,,91748,PHEV
,,,,,,91750,PHEV
,,,,,,91752,PHEV
,,,,,,91754,PHEV
,,,,,,91755,PHEV
,,,,,,91761,PHEV
,,,,,,91762,PHEV
,,,,,,91763,PHEV
,,,,,,91764,PHEV
,,,,,,91765,PHEV
,,,,,,91766,PHEV
,,,,,,91767,PHEV
,,,,,,91768,PHEV
,,,,,,91770,PHEV
,,,,,,91773,PHEV
,,,,,,91775,PHEV
,,,,,,91776,PHEV
,,,,,,91780,PHEV
,,,,,,91784,PHEV
,,,,,,91785,PHEV
,,,,,,91786,PHEV
,,,,,,91788,PHEV
,,,,,,91789,PHEV
,,,,,,91790,PHEV
,,,,,,91791,PHEV
,,,,,,91792,PHEV
,,,,,,91793,PHEV
,,,,,,91801,PHEV
,,,,,,91803,PHEV
,,,,,,91901,PHEV
,,,,,,91902,PHEV
,,,,,,91906,PHEV
,,,,,,91910,PHEV
,,,,,,91911,PHEV
,,,,,,91913,PHEV
,,,,,,91914,PHEV
,,,,,,91915,PHEV
,,,,,,91932,PHEV
,,,,,,91935,PHEV
,,,,,,91941,PHEV
,,,,,,91942,PHEV
,,,,,,91945,PHEV
,,,,,,91948,PHEV
,,,,,,91950,PHEV
,,,,,,91963,PHEV
,,,,,,91977,PHEV
,,,,,,91978,PHEV
,,,,,,92003,PHEV
,,,,,,92004,PHEV
,,,,,,92007,PHEV
,,,,,,92008,PHEV
,,,,,,92009,PHEV
,,,,,,92010,PHEV
,,,,,,92011,PHEV
,,,,,,92013,PHEV
,,,,,,92014,PHEV
,,,,,,92019,PHEV
,,,,,,92020,PHEV
,,,,,,92021,PHEV
,,,,,,92024,PHEV
,,,,,,92025,PHEV
,,,,,,92026,PHEV
,,,,,,92027,PHEV
,,,,,,92028,PHEV
,,,,,,92029,PHEV
,,,,,,92037,PHEV
,,,,,,92038,PHEV
,,,,,,92040,PHEV
,,,,,,92046,PHEV
,,,,,,92051,PHEV
,,,,,,92054,PHEV
,,,,,,92056,PHEV
,,,,,,92057,PHEV
,,,,,,92058,PHEV
,,,,,,92059,PHEV
,,,,,,92061,PHEV
,,,,,,92064,PHEV
,,,,,,92065,PHEV
,,,,,,92067,PHEV
,,,,,,92069,PHEV
,,,,,,92070,PHEV
,,,,,,92071,PHEV
,,,,,,92075,PHEV
,,,,,,92078,PHEV
,,,,,,92079,PHEV
,,,,,,92081,PHEV
,,,,,,92082,PHEV
,,,,,,92083,PHEV
,,,,,,92084,PHEV
,,,,,,92086,PHEV
,,,,,,92088,PHEV
,,,,,,92091,PHEV
,,,,,,92092,PHEV
,,,,,,92101,PHEV
,,,,,,92102,PHEV
,,,,,,92103,PHEV
,,,,,,92104,PHEV
,,,,,,92105,PHEV
,,,,,,92106,PHEV
,,,,,,92107,PHEV
,,,,,,92108,PHEV
,,,,,,92109,PHEV
,,,,,,92110,PHEV
,,,,,,92111,PHEV
,,,,,,92113,PHEV
,,,,,,92114,PHEV
,,,,,,92115,PHEV
,,,,,,92116,PHEV
,,,,,,92117,PHEV
,,,,,,92118,PHEV
,,,,,,92119,PHEV
,,,,,,92120,PHEV
,,,,,,92121,PHEV
,,,,,,92122,PHEV
,,,,,,92123,PHEV
,,,,,,92124,PHEV
,,,,,,92126,PHEV
,,,,,,92127,PHEV
,,,,,,92128,PHEV
,,,,,,92129,PHEV
,,,,,,92130,PHEV
,,,,,,92131,PHEV
,,,,,,92138,PHEV
,,,,,,92139,PHEV
,,,,,,92154,PHEV
,,,,,,92159,PHEV
,,,,,,92163,PHEV
,,,,,,92166,PHEV
,,,,,,92167,PHEV
,,,,,,92168,PHEV
,,,,,,92169,PHEV
,,,,,,92172,PHEV
,,,,,,92173,PHEV
,,,,,,92177,PHEV
,,,,,,92178,PHEV
,,,,,,92192,PHEV
,,,,,,92193,PHEV
,,,,,,92195,PHEV
,,,,,,92201,PHEV
,,,,,,92203,PHEV
,,,,,,92210,PHEV
,,,,,,92211,PHEV
,,,,,,92220,PHEV
,,,,,,92223,PHEV
,,,,,,92225,PHEV
,,,,,,92227,PHEV
,,,,,,92231,PHEV
,,,,,,92233,PHEV
,,,,,,92234,PHEV
,,,,,,92236,PHEV
,,,,,,92240,PHEV
,,,,,,92241,PHEV
,,,,,,92243,PHEV
,,,,,,92250,PHEV
,,,,,,92251,PHEV
,,,,,,92252,PHEV
,,,,,,92253,PHEV
,,,,,,92258,PHEV
,,,,,,92260,PHEV
,,,,,,92261,PHEV
,,,,,,92262,PHEV
,,,,,,92264,PHEV
,,,,,,92268,PHEV
,,,,,,92270,PHEV
,,,,,,92275,PHEV
,,,,,,92276,PHEV
,,,,,,92277,PHEV
,,,,,,92282,PHEV
,,,,,,92284,PHEV
,,,,,,92301,PHEV
,,,,,,92307,PHEV
,,,,,,92308,PHEV
,,,,,,92310,PHEV
,,,,,,92311,PHEV
,,,,,,92313,PHEV
,,,,,,92314,PHEV
,,,,,,92315,PHEV
,,,,,,92316,PHEV
,,,,,,92317,PHEV
,,,,,,92320,PHEV
,,,,,,92321,PHEV
,,,,,,92324,PHEV
,,,,,,92325,PHEV
,,,,,,92333,PHEV
,,,,,,92335,PHEV
,,,,,,92336,PHEV
,,,,,,92337,PHEV
,,,,,,92341,PHEV
,,,,,,92342,PHEV
,,,,,,92344,PHEV
,,,,,,92345,PHEV
,,,,,,92346,PHEV
,,,,,,92352,PHEV
,,,,,,92354,PHEV
,,,,,,92359,PHEV
,,,,,,92364,PHEV
,,,,,,92365,PHEV
,,,,,,92371,PHEV
,,,,,,92372,PHEV
,,,,,,92373,PHEV
,,,,,,92374,PHEV
,,,,,,92376,PHEV
,,,,,,92377,PHEV
,,,,,,92382,PHEV
,,,,,,92385,PHEV
,,,,,,92391,PHEV
,,,,,,92392,PHEV
,,,,,,92394,PHEV
,,,,,,92395,PHEV
,,,,,,92397,PHEV
,,,,,,92399,PHEV
,,,,,,92404,PHEV
,,,,,,92405,PHEV
,,,,,,92407,PHEV
,,,,,,92408,PHEV
,,,,,,92410,PHEV
,,,,,,92411,PHEV
,,,,,,92427,PHEV
,,,,,,92501,PHEV
,,,,,,92502,PHEV
,,,,,,92503,PHEV
,,,,,,92504,PHEV
,,,,,,92505,PHEV
,,,,,,92506,PHEV
,,,,,,92507,PHEV
,,,,,,92508,PHEV
,,,,,,92509,PHEV
,,,,,,92513,PHEV
,,,,,,92517,PHEV
,,,,,,92518,PHEV
,,,,,,92521,PHEV
,,,,,,92530,PHEV
,,,,,,92532,PHEV
,,,,,,92536,PHEV
,,,,,,92539,PHEV
,,,,,,92543,PHEV
,,,,,,92544,PHEV
,,,,,,92545,PHEV
,,,,,,92548,PHEV
,,,,,,92549,PHEV
,,,,,,92551,PHEV
,,,,,,92553,PHEV
,,,,,,92555,PHEV
,,,,,,92557,PHEV
,,,,,,92562,PHEV
,,,,,,92563,PHEV
,,,,,,92564,PHEV
,,,,,,92567,PHEV
,,,,,,92570,PHEV
,,,,,,92571,PHEV
,,,,,,92582,PHEV
,,,,,,92583,PHEV
,,,,,,92584,PHEV
,,,,,,92585,PHEV
,,,,,,92586,PHEV
,,,,,,92587,PHEV
,,,,,,92589,PHEV
,,,,,,92590,PHEV
,,,,,,92591,PHEV
,,,,,,92592,PHEV
,,,,,,92593,PHEV
,,,,,,92595,PHEV
,,,,,,92596,PHEV
,,,,,,92602,PHEV
,,,,,,92603,PHEV
,,,,,,92604,PHEV
,,,,,,92606,PHEV
,,,,,,92607,PHEV
,,,,,,92610,PHEV
,,,,,,92612,PHEV
,,,,,,92614,PHEV
,,,,,,92616,PHEV
,,,,,,92617,PHEV
,,,,,,92618,PHEV
,,,,,,92619,PHEV
,,,,,,92620,PHEV
,,,,,,92624,PHEV
,,,,,,92625,PHEV
,,,,,,92626,PHEV
,,,,,,92627,PHEV
,,,,,,92628,PHEV
,,,,,,92629,PHEV
,,,,,,92630,PHEV
,,,,,,92637,PHEV
,,,,,,92646,PHEV
,,,,,,92647,PHEV
,,,,,,92648,PHEV
,,,,,,92649,PHEV
,,,,,,92651,PHEV
,,,,,,92652,PHEV
,,,,,,92653,PHEV
,,,,,,92654,PHEV
,,,,,,92655,PHEV
,,,,,,92656,PHEV
,,,,,,92657,PHEV
,,,,,,92658,PHEV
,,,,,,92659,PHEV
,,,,,,92660,PHEV
,,,,,,92661,PHEV
,,,,,,92662,PHEV
,,,,,,92663,PHEV
,,,,,,92672,PHEV
,,,,,,92673,PHEV
,,,,,,92674,PHEV
,,,,,,92675,PHEV
,,,,,,92676,PHEV
,,,,,,92677,PHEV
,,,,,,92679,PHEV
,,,,,,92683,PHEV
,,,,,,92688,PHEV
,,,,,,92691,PHEV
,,,,,,92692,PHEV
,,,,,,92694,PHEV
,,,,,,92701,PHEV
,,,,,,92703,PHEV
,,,,,,92704,PHEV
,,,,,,92705,PHEV
,,,,,,92706,PHEV
,,,,,,92707,PHEV
,,,,,,92708,PHEV
,,,,,,92780,PHEV
,,,,,,92781,PHEV
,,,,,,92782,PHEV
,,,,,,92801,PHEV
,,,,,,92802,PHEV
,,,,,,92804,PHEV
,,,,,,92805,PHEV
,,,,,,92806,PHEV
,,,,,,92807,PHEV
,,,,,,92808,PHEV
,,,,,,92821,PHEV
,,,,,,92823,PHEV
,,,,,,92831,PHEV
,,,,,,92832,PHEV
,,,,,,92833,PHEV
,,,,,,92835,PHEV
,,,,,,92840,PHEV
,,,,,,92841,PHEV
,,,,,,92843,PHEV
,,,,,,92844,PHEV
,,,,,,92845,PHEV
,,,,,,92860,PHEV
,,,,,,92861,PHEV
,,,,,,92865,PHEV
,,,,,,92866,PHEV
